lat_lon,county
47.9708.-98.9962,BENSON
47.975.-98.7254,BENSON
47.9997.-98.9296,BENSON
47.9997.-98.8879,BENSON
48.0164.-99.0046,BENSON
47.9542.-99.0379,BENSON
47.925.-98.7962,BENSON
48.0164.-99.0501,BENSON
47.9958.-99.0212,BENSON
47.9986.-99.0087,BENSON
47.9331.-98.8254,BENSON
47.9375.-98.8712,BENSON
47.9708.-99.0921,BENSON
47.975.-99.0921,BENSON
47.9917.-98.8668,BENSON
47.9625.-99.0546,BENSON
47.9686.-99.0148,BENSON
47.9917.-99.0879,BENSON
47.9708.-98.9962,BENSON
47.9708.-98.9962,BENSON
47.9831.-99.0796,BENSON
47.9958.-99.0212,BENSON
47.9836.-98.9507,BENSON
47.9261.-98.8162,BENSON
47.9589.-98.9773,BENSON
48.0008.-98.8509,BENSON
47.9792.-99.0921,BENSON
47.9175.-98.8157,BENSON
48.0169.-98.834,BENSON
47.9003.-99.0671,BENSON
47.9778.-99.046,BENSON
48.0169.-98.8359,BENSON
47.995.-99.0082,BENSON
47.9669.-98.8298,BENSON
47.9836.-98.886,BENSON
47.9839.-98.8676,BENSON
47.8725.-99.0815,BENSON
47.9856.-98.8843,BENSON
47.9683.-98.9854,BENSON
47.93.-99.0076,BENSON
47.9667.-99.0087,BENSON
47.9769.-98.9835,BENSON
47.9583.-99.0893,BENSON
47.9831.-98.7962,BENSON
47.9753.-99.0235,BENSON
47.9683.-98.8115,BENSON
48.0083.-98.8668,BENSON
47.9719.-99.031,BENSON
47.975.-98.8046,BENSON
47.975.-98.9296,BENSON
47.9961.-98.8879,BENSON
47.9664.-99.0796,BENSON
47.9417.-98.8001,BENSON
47.9864.-99.0487,BENSON
47.9864.-98.8685,BENSON
47.9758.-98.8534,BENSON
47.9839.-98.7846,BENSON
47.9283.-98.8004,BENSON
47.9189.-98.8032,BENSON
47.9783.-99.0015,BENSON
47.9975.-98.8126,BENSON
47.9886.-98.8798,BENSON
47.8322.-98.8715,EDDY
47.9758.-99.0507,BENSON
47.9875.-98.9154,BENSON
47.9719.-99.0187,BENSON
47.9733.-98.8807,BENSON
47.9781.-99.0885,BENSON
47.9658.-99.0382,BENSON
47.9458.-98.9796,BENSON
47.9489.-99.0965,BENSON
47.8661.-98.8337,BENSON
47.9231.-98.6173,BENSON
47.97.-98.8701,BENSON
47.9878.-98.9126,BENSON
47.9817.-99.0143,BENSON
47.9892.-98.9993,BENSON
47.9344.-98.844,BENSON
47.9578.-99.0693,BENSON
47.9714.-98.9057,BENSON
47.9544.-98.8973,BENSON
47.9806.-99.0312,BENSON
47.9775.-98.8804,BENSON
47.945.-98.9054,BENSON
47.9814.-98.901,BENSON
47.8908.-98.5982,BENSON
47.9203.-98.8307,BENSON
47.9753.-99.0335,BENSON
47.885.-98.7576,BENSON
47.9917.-98.8823,BENSON
47.8806.-98.7496,BENSON
47.9578.-99.0693,BENSON
47.9831.-98.9954,BENSON
47.8686.-98.8882,BENSON
47.9853.-98.8721,BENSON
47.9764.-98.8679,BENSON
47.9819.-98.8726,BENSON
47.9839.-98.9973,BENSON
47.9817.-98.9996,BENSON
47.9894.-98.8668,BENSON
47.9767.-99.0187,BENSON
47.99.-98.9096,BENSON
47.9611.-99.0812,BENSON
47.9833.-98.8687,BENSON
47.9625.-99.0823,BENSON
47.9711.-98.9315,BENSON
47.9772.-98.9985,BENSON
47.9769.-98.886,BENSON
47.9883.-98.8665,BENSON
47.9736.-99.0879,BENSON
47.945.-99.0829,BENSON
47.9872.-98.916,BENSON
47.9847.-99.0101,BENSON
47.9792.-98.9965,BENSON
47.9314.-98.8457,BENSON
47.9175.-98.8168,BENSON
47.9867.-98.8707,BENSON
47.9858.-98.8707,BENSON
47.975.-98.9932,BENSON
47.9189.-98.8168,BENSON
47.9833.-98.991,BENSON
47.9567.-99.0823,BENSON
47.92.-98.8884,BENSON
47.9925.-99.0821,BENSON
47.9756.-98.9935,BENSON
47.9419.-99.0826,BENSON
47.9189.-98.8984,BENSON
47.9192.-98.8187,BENSON
47.8914.-98.7712,BENSON
47.92.-98.9087,BENSON
47.9503.-99.101,BENSON
47.9819.-98.8857,BENSON
47.9842.-99.0393,BENSON
47.9839.-98.9076,BENSON
47.9886.-98.8673,BENSON
48.0217.-98.8023,BENSON
47.8353.-98.8765,EDDY
47.9628.-98.7698,BENSON
47.9761.-99.0326,BENSON
47.9875.-98.9182,BENSON
47.9783.-98.9857,BENSON
47.9222.-98.8593,BENSON
48.0203.-98.8676,BENSON
47.9714.-98.8718,BENSON
47.9886.-98.9146,BENSON
47.985.-98.866,BENSON
47.9794.-99.0993,BENSON
47.9492.-98.8868,BENSON
47.8756.-98.8357,BENSON
47.975.-99.0179,BENSON
47.9803.-98.9968,BENSON
47.9928.-99.0021,BENSON
47.9925.-99.0001,BENSON
47.9844.-99.0035,BENSON
47.9742.-99.0835,BENSON
47.9478.-99.9356,PIERCE
47.9172.-98.815,BENSON
47.9178.-98.8158,BENSON
47.9839.-98.9094,BENSON
47.9711.-99.0228,BENSON
47.9861.-98.8694,BENSON
47.9808.-98.9097,BENSON
47.9822.-99.0381,BENSON
47.9822.-99.0122,BENSON
47.9917.-98.8819,BENSON
47.9056.-98.7108,BENSON
47.9908.-98.9269,BENSON
47.9711.-98.8458,BENSON
47.9822.-99.0025,BENSON
47.9742.-99.0839,BENSON
47.9514.-99.1128,BENSON
47.9947.-98.8858,BENSON
47.9247.-98.8183,BENSON
47.9278.-98.8231,BENSON
47.9717.-98.8953,BENSON
47.9872.-99.0353,BENSON
47.9781.-98.8828,BENSON
47.9781.-98.8828,BENSON
47.9317.-98.8444,BENSON
47.9803.-98.8994,BENSON
47.9633.-99.1256,BENSON
47.9806.-99.0,BENSON
47.8764.-98.7469,BENSON
47.9797.-99.0247,BENSON
47.9136.-99.0358,BENSON
47.9869.-98.8678,BENSON
47.9603.-99.0597,BENSON
47.9786.-98.9967,BENSON
47.9078.-98.7842,BENSON
47.9817.-98.9956,BENSON
48.0686.-98.8464,RAMSEY
47.9858.-98.8701,BENSON
47.9789.-99.0331,BENSON
47.9789.-99.0322,BENSON
47.9897.-98.9269,BENSON
47.9775.-98.8742,BENSON
47.9853.-98.8769,BENSON
47.9819.-98.8969,BENSON
47.9817.-98.9972,BENSON
47.9831.-98.9989,BENSON
47.8478.-99.0019,EDDY
47.9861.-98.9053,BENSON
47.975.-98.9722,BENSON
47.93.-99.0425,BENSON
47.9867.-98.8728,BENSON
47.9869.-99.2133,BENSON
47.9844.-98.8653,BENSON
47.9778.-99.0175,BENSON
47.9836.-99.0192,BENSON
47.9192.-98.8144,BENSON
47.9756.-98.9958,BENSON
47.9753.-98.9922,BENSON
47.9789.-98.9994,BENSON
47.9886.-98.8792,BENSON
47.9883.-98.9117,BENSON
47.9878.-98.9328,BENSON
47.9739.-98.9719,BENSON
47.9744.-98.9717,BENSON
47.9183.-98.8167,BENSON
47.9814.-99.0211,BENSON
47.9792.-99.0061,BENSON
47.9694.-98.8458,BENSON
47.9192.-98.8178,BENSON
47.9836.-99.0003,BENSON
47.9233.-98.8156,BENSON
48.0197.-98.8631,BENSON
47.9814.-99.0167,BENSON
47.9806.-98.8806,BENSON
47.9803.-99.0175,BENSON
47.9764.-99.0808,BENSON
47.9981.-98.8694,BENSON
47.9686.-99.0986,BENSON
47.99.-99.0181,BENSON
47.9781.-99.0267,BENSON
47.9953.-98.9858,BENSON
47.9797.-99.0336,BENSON
47.9314.-98.9303,BENSON
47.9844.-99.0031,BENSON
48.0075.-98.8561,BENSON
47.9175.-98.8883,BENSON
47.9856.-99.0014,BENSON
47.9864.-98.9989,BENSON
47.9172.-98.8844,BENSON
47.9369.-98.9361,BENSON
47.9761.-98.9919,BENSON
47.9864.-98.8664,BENSON
47.9778.-98.9378,BENSON
47.9814.-98.8719,BENSON
47.9936.-99.0131,BENSON
47.9861.-98.9086,BENSON
47.9303.-98.6139,BENSON
47.9853.-98.8706,BENSON
47.9772.-98.9275,BENSON
47.9853.-98.9983,BENSON
47.9806.-99.1492,BENSON
47.8622.-98.7228,BENSON
47.9567.-99.0814,BENSON
47.9853.-99.2858,BENSON
47.9628.-98.8361,BENSON
47.9356.-98.9981,BENSON
47.9886.-99.385,BENSON
47.9536.-98.9981,BENSON
47.985.-99.0058,BENSON
47.9769.-99.0181,BENSON
47.9783.-98.9108,BENSON
47.9922.-99.1031,BENSON
47.9981.-98.8842,BENSON
47.9853.-98.8739,BENSON
47.9828.-98.9125,BENSON
47.9822.-98.8736,BENSON
47.9558.-99.0792,BENSON
47.855.-98.8511,BENSON
47.9833.-98.9047,BENSON
47.9597.-98.9231,BENSON
47.9786.-99.055,BENSON
47.9783.-99.0225,BENSON
47.9733.-98.8694,BENSON
47.9822.-98.8728,BENSON
47.9725.-98.8475,BENSON
47.9786.-99.0003,BENSON
47.9861.-98.86895,BENSON
47.985675.-98.919119,BENSON
47.9808.-98.8969,BENSON
47.916439.-98.842892,BENSON
48.0019.-99.0475,BENSON
48.0156.-98.8533,BENSON
47.9775.-98.975,BENSON
47.9817.-99.0114,BENSON
47.95.-99.0556,BENSON
47.9936.-99.017058,BENSON
47.9372.-99.0819,BENSON
47.9825.-99.0008,BENSON
47.9947.-99.0542,BENSON
47.9894.-98.8789,BENSON
47.9825.-99.0008,BENSON
47.9011.-99.0014,BENSON
48.0908.-98.8181,RAMSEY
47.9878.-98.9458,BENSON
47.98.-98.9067,BENSON
47.9881.-98.8594,BENSON
47.9814.-98.9972,BENSON
47.9736.-98.9669,BENSON
47.9772.-99.0108,BENSON
47.9767.-99.0211,BENSON
47.9792.-99.0144,BENSON
47.9231.-98.8086,BENSON
48.03.-99.0311,BENSON
47.9931.-99.015,BENSON
47.9911.-98.9128,BENSON
47.9878.-98.9264,BENSON
47.9908.-98.6814,BENSON
47.9819.-99.0114,BENSON
47.9878.-98.9836,BENSON
47.9347.-98.8442,BENSON
47.9842.-99.0847,BENSON
47.9269.-98.9314,BENSON
47.9803.-98.9242,BENSON
47.9761.-98.9978,BENSON
47.9808.-98.8997,BENSON
47.9594.-99.0839,BENSON
47.9561.-98.9989,BENSON
47.9225.-98.8875,BENSON
47.9783.-98.8994,BENSON
47.9717.-98.9736,BENSON
47.9814.-98.8531,BENSON
47.9181.-98.8147,BENSON
47.9808.-98.8686,BENSON
47.9067.-98.7978,BENSON
47.9878.-98.9078,BENSON
48.0064.-98.8453,BENSON
47.9728.-99.0969,BENSON
47.9839.-98.5897,RAMSEY
47.925.-98.8222,BENSON
47.9833.-98.8742,BENSON
47.9969.-99.2353,BENSON
47.9783.-99.0308,BENSON
48.015.-98.8669,BENSON
47.9586.-99.1319,BENSON
48.0081.-98.8464,BENSON
47.9825.-98.9983,BENSON
47.9783.-99.0989,BENSON
47.9722.-98.8464,BENSON
47.9906.-99.005,BENSON
47.9728.-99.0169,BENSON
47.9878.-98.9964,BENSON
47.9767.-99.0178,BENSON
47.9797.-99.0003,BENSON
47.9772.-98.9994,BENSON
47.9914.-99.0,BENSON
47.8328.-98.7628,EDDY
47.9828.-98.9056,BENSON
47.9792.-98.9256,BENSON
47.91286.-98.84681,BENSON
47.9853.-98.8775,BENSON
47.9855.-98.99881,BENSON
47.9803.-98.8703,BENSON
47.8528.-99.1147,EDDY
47.9786.-99.0264,BENSON
46.1453.-101.109,SIOUX
46.355.-100.9121,SIOUX
46.3958.-100.574,SIOUX
46.3944.-100.5896,SIOUX
46.3667.-100.5837,SIOUX
45.9511.-101.1026,SIOUX
46.1033.-100.641,SIOUX
46.0931.-100.6318,SIOUX
46.0919.-100.6601,SIOUX
46.0892.-100.6323,SIOUX
46.3883.-100.5873,SIOUX
45.9694.-101.5635,SIOUX
46.03.-100.8307,SIOUX
45.9694.-101.5635,SIOUX
46.225.-101.0849,SIOUX
46.3725.-100.7143,SIOUX
46.1006.-100.6443,SIOUX
46.0911.-100.6296,SIOUX
46.0483.-100.9182,SIOUX
45.9519.-100.8812,SIOUX
46.0425.-100.6937,SIOUX
46.1008.-100.6326,SIOUX
46.2525.-100.9462,SIOUX
46.2311.-100.9874,SIOUX
46.1411.-100.666,SIOUX
46.3656.-100.5893,SIOUX
46.3956.-100.5865,SIOUX
46.3786.-100.5918,SIOUX
46.3853.-100.5951,SIOUX
46.0892.-100.6598,SIOUX
46.0914.-100.6562,SIOUX
46.0831.-100.6279,SIOUX
46.3944.-100.5876,SIOUX
46.0894.-100.6618,SIOUX
46.0939.-100.6537,SIOUX
46.3422.-100.6443,SIOUX
46.1131.-100.6465,SIOUX
46.3869.-100.5926,SIOUX
45.9478.-101.7282,SIOUX
46.2717.-100.6251,SIOUX
46.0886.-100.6598,SIOUX
46.09.-100.6485,SIOUX
46.0931.-100.6346,SIOUX
46.0858.-100.6485,SIOUX
46.0669.-100.6696,SIOUX
46.0375.-100.7251,SIOUX
46.1.-100.6543,SIOUX
46.0964.-100.659,SIOUX
46.0311.-100.7999,SIOUX
46.0828.-100.6271,SIOUX
46.045.-100.9599,SIOUX
46.0983.-100.6557,SIOUX
46.1019.-100.6321,SIOUX
46.0997.-100.6596,SIOUX
46.0922.-100.6635,SIOUX
46.3861.-100.5879,SIOUX
46.0911.-100.6626,SIOUX
46.2072.-100.7093,SIOUX
46.0464.-100.6985,SIOUX
46.39.-100.5985,SIOUX
46.0947.-100.6357,SIOUX
46.0953.-100.6343,SIOUX
46.0522.-101.2601,SIOUX
46.125.-100.6826,SIOUX
46.0467.-100.8421,SIOUX
46.1164.-100.949,SIOUX
46.1003.-100.6304,SIOUX
46.0672.-100.6648,SIOUX
46.1056.-100.6415,SIOUX
46.1892.-100.8035,SIOUX
46.0917.-100.6598,SIOUX
46.0881.-100.6515,SIOUX
46.0919.-100.6323,SIOUX
46.095.-100.6354,SIOUX
46.0147.-100.6382,SIOUX
46.0969.-100.6401,SIOUX
46.0892.-100.654,SIOUX
46.0944.-100.6582,SIOUX
46.0981.-100.6362,SIOUX
46.0472.-100.6668,SIOUX
46.0922.-100.6632,SIOUX
46.0958.-100.6268,SIOUX
46.0664.-100.7218,SIOUX
45.9589.-101.7185,SIOUX
46.2814.-100.7949,SIOUX
46.0967.-100.631,SIOUX
46.4128.-100.5935,SIOUX
46.0319.-100.7526,SIOUX
46.1936.-100.6548,SIOUX
46.0897.-100.6632,SIOUX
46.3789.-100.5876,SIOUX
46.0939.-100.6548,SIOUX
46.1014.-100.6568,SIOUX
46.0828.-100.6279,SIOUX
46.1319.-100.7135,SIOUX
46.0847.-100.6698,SIOUX
46.0925.-100.6657,SIOUX
46.0967.-100.6368,SIOUX
46.2231.-100.6212,SIOUX
46.3881.-100.5923,SIOUX
46.0994.-100.6587,SIOUX
46.0953.-100.6523,SIOUX
46.0883.-100.6773,SIOUX
46.0858.-100.6312,SIOUX
46.3264.-100.5582,SIOUX
46.2047.-100.7321,SIOUX
46.3892.-100.599,SIOUX
46.3972.-100.5901,SIOUX
46.0883.-100.6498,SIOUX
46.3797.-100.5812,SIOUX
46.1.-100.6315,SIOUX
46.0936.-100.6548,SIOUX
46.1525.-100.6915,SIOUX
46.0967.-100.6379,SIOUX
46.0906.-100.6548,SIOUX
46.3564.-100.6326,SIOUX
46.0892.-100.661,SIOUX
46.0886.-100.9182,SIOUX
46.0928.-100.6648,SIOUX
46.0997.-100.6718,SIOUX
46.2631.-100.6154,SIOUX
46.3336.-100.6123,SIOUX
46.37.-100.6629,SIOUX
46.1008.-100.6312,SIOUX
46.2206.-100.5862,SIOUX
46.2625.-101.0312,SIOUX
46.1003.-100.6376,SIOUX
46.0903.-100.6548,SIOUX
46.0894.-100.6618,SIOUX
46.0972.-100.6285,SIOUX
46.0881.-100.6635,SIOUX
46.0881.-100.664,SIOUX
46.0892.-100.5798,EMMONS
46.0892.-100.6632,SIOUX
46.0928.-100.6346,SIOUX
46.0917.-100.634,SIOUX
46.0706.-100.6832,SIOUX
46.0972.-100.6385,SIOUX
46.0881.-100.664,SIOUX
46.0897.-100.6612,SIOUX
46.0886.-100.6623,SIOUX
46.0897.-100.661,SIOUX
46.155.-100.6796,SIOUX
46.0894.-100.6607,SIOUX
46.4103.-100.5982,SIOUX
46.0953.-100.6623,SIOUX
46.0983.-100.6404,SIOUX
46.0961.-100.6385,SIOUX
46.0908.-100.6551,SIOUX
46.0478.-100.6751,SIOUX
46.395.-100.5946,SIOUX
45.9881.-100.6276,SIOUX
46.1364.-100.7121,SIOUX
46.2167.-101.0921,SIOUX
46.0908.-100.6621,SIOUX
46.0892.-100.5771,EMMONS
46.0992.-100.6772,SIOUX
46.3906.-100.5933,SIOUX
46.0939.-100.6444,SIOUX
46.3808.-100.5881,SIOUX
46.0939.-100.6542,SIOUX
46.0908.-100.6547,SIOUX
46.0961.-100.6325,SIOUX
46.1319.-100.7225,SIOUX
46.3881.-100.5986,SIOUX
46.3853.-100.5994,SIOUX
46.3983.-100.6178,SIOUX
46.4075.-100.5869,SIOUX
46.0903.-100.6658,SIOUX
46.0839.-100.6275,SIOUX
46.0958.-100.6372,SIOUX
46.1881.-100.8414,SIOUX
46.0944.-100.7278,SIOUX
46.3831.-100.8508,SIOUX
46.0956.-100.6353,SIOUX
48.8211.-99.899,ROLETTE
48.8211.-100.0329,ROLETTE
48.8528.-99.906,ROLETTE
48.8528.-99.6899,ROLETTE
48.8667.-99.7643,ROLETTE
48.8764.-99.9701,ROLETTE
48.8097.-100.0365,ROLETTE
48.8583.-99.9187,ROLETTE
48.8372.-99.6582,ROLETTE
48.8333.-99.699,ROLETTE
48.8197.-99.8579,ROLETTE
48.8494.-100.056,ROLETTE
48.8542.-99.9621,ROLETTE
48.8636.-99.691,ROLETTE
48.875.-99.7243,ROLETTE
48.8667.-99.7463,ROLETTE
48.8361.-99.8329,ROLETTE
48.8256.-100.0037,ROLETTE
48.8419.-100.0285,ROLETTE
48.8167.-99.829,ROLETTE
48.8006.-99.866,ROLETTE
48.8919.-99.7593,ROLETTE
48.8456.-99.7024,ROLETTE
48.8492.-100.056,ROLETTE
48.8458.-100.0907,ROLETTE
48.8464.-99.7518,ROLETTE
48.8258.-99.7754,ROLETTE
48.8333.-99.7618,ROLETTE
48.8381.-99.7421,ROLETTE
48.9133.-99.7232,ROLETTE
48.0.-99.7412,BENSON
48.9047.-99.7432,ROLETTE
48.8694.-100.0268,ROLETTE
48.8408.-99.7393,ROLETTE
48.8786.-99.9782,ROLETTE
48.8139.-99.8588,ROLETTE
48.8139.-99.7407,ROLETTE
48.8292.-99.7713,ROLETTE
48.8389.-99.0004,CAVALIER
48.85.-99.734,ROLETTE
48.8306.-99.7607,ROLETTE
48.8375.-99.7413,ROLETTE
48.8639.-100.0282,ROLETTE
48.8656.-99.7899,ROLETTE
48.8253.-100.0001,ROLETTE
48.7972.-99.866,ROLETTE
48.8597.-99.8185,ROLETTE
48.8342.-99.7557,ROLETTE
48.955.-100.0243,ROLETTE
48.7931.-99.8893,ROLETTE
48.8717.-99.511,TOWNER
48.8375.-99.7446,ROLETTE
48.8342.-99.7363,ROLETTE
48.8342.-99.7499,ROLETTE
48.8356.-99.7324,ROLETTE
48.7542.-99.7588,ROLETTE
48.8514.-99.8304,ROLETTE
48.7636.-99.7632,ROLETTE
48.8225.-99.8579,ROLETTE
48.8625.-100.0365,ROLETTE
48.8506.-99.6582,ROLETTE
48.8497.-99.9115,ROLETTE
48.8347.-99.7032,ROLETTE
48.8114.-99.7838,ROLETTE
48.8814.-99.9824,ROLETTE
48.9097.-99.7504,ROLETTE
48.9528.-99.9101,ROLETTE
48.8375.-99.7401,ROLETTE
48.8364.-99.8013,ROLETTE
48.8381.-99.7449,ROLETTE
48.8658.-99.6885,ROLETTE
48.8389.-99.7282,ROLETTE
48.9217.-99.9032,ROLETTE
48.8519.-99.7363,ROLETTE
48.8042.-99.7504,ROLETTE
48.9258.-99.7168,ROLETTE
48.8386.-99.7513,ROLETTE
48.5083.-99.726,PIERCE
48.875.-99.8304,ROLETTE
48.8722.-99.0004,CAVALIER
48.9208.-99.8435,ROLETTE
48.825.-99.7629,ROLETTE
48.8097.-99.8082,ROLETTE
48.8267.-99.7479,ROLETTE
48.8389.-99.7588,ROLETTE
48.7981.-99.8643,ROLETTE
48.8558.-99.8204,ROLETTE
48.8364.-99.8957,ROLETTE
48.8383.-99.7504,ROLETTE
48.8306.-99.8671,ROLETTE
48.2656.-99.7629,BENSON
48.0194.-99.8421,BENSON
48.7667.-99.7685,ROLETTE
48.7667.-99.7685,ROLETTE
48.85.-100.0949,ROLETTE
48.9695.-99.7962,ROLETTE
48.9517.-99.8432,ROLETTE
48.8867.-99.0596,TOWNER
48.8278.-99.8379,ROLETTE
48.8581.-99.8246,ROLETTE
48.8303.-99.8346,ROLETTE
48.8681.-99.8899,ROLETTE
48.8569.-99.7407,ROLETTE
48.8381.-99.7374,ROLETTE
48.8344.-99.7565,ROLETTE
48.8056.-99.7393,ROLETTE
48.9367.-99.7693,ROLETTE
48.8361.-99.9671,ROLETTE
48.8125.-99.8174,ROLETTE
48.8356.-99.7315,ROLETTE
48.8931.-100.8365,BOTTINEAU
48.8303.-99.8138,ROLETTE
48.8361.-99.6754,ROLETTE
48.7625.-99.8421,ROLETTE
48.8514.-99.6588,ROLETTE
48.8569.-99.8546,ROLETTE
48.8764.-99.6907,ROLETTE
48.9125.-99.7421,ROLETTE
48.8633.-100.0004,ROLETTE
48.8633.-99.8246,ROLETTE
48.8792.-100.0351,ROLETTE
48.7969.-99.8799,ROLETTE
48.8469.-99.9776,ROLETTE
48.8708.-100.0143,ROLETTE
48.8097.-99.8921,ROLETTE
48.8575.-99.9199,ROLETTE
48.8156.-99.8754,ROLETTE
48.8011.-99.8613,ROLETTE
48.8375.-99.7363,ROLETTE
48.83.-99.8415,ROLETTE
48.8503.-99.9782,ROLETTE
48.8492.-99.9774,ROLETTE
48.8917.-99.7521,ROLETTE
48.875.-99.706,ROLETTE
48.8375.-99.7346,ROLETTE
48.8383.-99.7371,ROLETTE
48.9192.-99.7865,ROLETTE
48.8514.-99.7371,ROLETTE
48.8503.-99.9157,ROLETTE
48.8419.-99.6957,ROLETTE
48.8369.-99.7388,ROLETTE
48.8353.-99.7393,ROLETTE
48.83.-99.7463,ROLETTE
48.8778.-99.6849,ROLETTE
48.8408.-99.7518,ROLETTE
48.8375.-99.7393,ROLETTE
48.8597.-99.6915,ROLETTE
48.8572.-99.8596,ROLETTE
48.8411.-99.7326,ROLETTE
48.9375.-99.8357,ROLETTE
48.8422.-99.686,ROLETTE
48.8572.-100.0296,ROLETTE
48.7961.-99.8626,ROLETTE
48.8672.-99.6982,ROLETTE
48.8692.-100.029,ROLETTE
48.8894.-99.8757,ROLETTE
48.8347.-99.7201,ROLETTE
48.8553.-99.8557,ROLETTE
48.8383.-99.7388,ROLETTE
48.8369.-99.7349,ROLETTE
48.8075.-100.0379,ROLETTE
48.7978.-99.8707,ROLETTE
48.8506.-99.9137,ROLETTE
48.8347.-99.8785,ROLETTE
48.8178.-99.7388,ROLETTE
48.8344.-99.8315,ROLETTE
48.8522.-100.0121,ROLETTE
48.8375.-100.0504,ROLETTE
48.8353.-100.0337,ROLETTE
48.9283.-99.846,ROLETTE
48.8811.-99.789,ROLETTE
48.8753.-99.8912,ROLETTE
48.8364.-99.8532,ROLETTE
48.8083.-99.8926,ROLETTE
48.8022.-99.8649,ROLETTE
48.8808.-99.8651,ROLETTE
48.8589.-99.0296,TOWNER
48.5344.-100.0265,PIERCE
48.8731.-99.7576,ROLETTE
48.8756.-99.8915,ROLETTE
48.8842.-99.7551,ROLETTE
48.8556.-99.8338,ROLETTE
48.8128.-100.0351,ROLETTE
48.8778.-100.0126,ROLETTE
48.8347.-99.734,ROLETTE
48.8194.-99.8574,ROLETTE
48.8053.-99.6679,ROLETTE
48.9131.-99.9204,ROLETTE
48.8336.-99.8118,ROLETTE
48.8494.-99.9989,ROLETTE
48.8236.-99.9889,ROLETTE
48.8592.-99.7278,ROLETTE
48.8261.-100.0311,ROLETTE
48.8367.-99.7517,ROLETTE
48.798.-99.87,ROLETTE
48.8692.-99.8892,ROLETTE
48.8917.-99.7053,ROLETTE
48.8314.-99.7442,ROLETTE
48.8205.-99.7528,ROLETTE
48.825.-99.7469,ROLETTE
48.8375.-99.7403,ROLETTE
48.8789.-100.0094,ROLETTE
48.8408.-99.7228,ROLETTE
48.8442.-99.7178,ROLETTE
48.8378.-99.8964,ROLETTE
48.8205.-99.7939,ROLETTE
48.8919.-99.8072,ROLETTE
48.823.-99.8225,ROLETTE
48.8419.-100.0814,ROLETTE
48.8286.-99.7447,ROLETTE
48.8156.-99.8129,ROLETTE
48.8408.-99.6728,ROLETTE
48.8461.-99.8975,ROLETTE
48.8367.-99.7225,ROLETTE
48.8375.-99.733,ROLETTE
48.845.-99.6953,ROLETTE
48.8375.-99.243,TOWNER
48.8578.-100.0275,ROLETTE
48.8422.-99.7292,ROLETTE
48.8208.-99.793,ROLETTE
48.8486.-99.6842,ROLETTE
48.8358.-99.7419,ROLETTE
48.805.-99.8592,ROLETTE
48.8694.-99.8861,ROLETTE
48.8514.-99.6825,ROLETTE
48.8614.-99.9858,ROLETTE
48.8855.-99.7008,ROLETTE
48.8339.-99.7372,ROLETTE
48.853.-99.7447,ROLETTE
48.8169.-99.7397,ROLETTE
48.84421.-99.67849,ROLETTE
48.8692.-100.0283,ROLETTE
48.8389.-100.07,ROLETTE
48.8339.-99.8022,ROLETTE
48.8342.-100.0405,ROLETTE
48.8236.-99.7905,ROLETTE
48.8572.-100.0086,ROLETTE
48.8364.-99.8975,ROLETTE
48.8186.-99.7108,ROLETTE
48.8367.-99.8405,ROLETTE
48.7728.-99.8439,ROLETTE
48.7978.-99.8625,ROLETTE
48.8486.-99.9736,ROLETTE
48.8339.-99.8492,ROLETTE
48.8805.-99.9836,ROLETTE
48.8886.-99.8975,ROLETTE
48.80502.-99.8105,ROLETTE
48.8505.-99.6861,ROLETTE
48.8578.-99.8536,ROLETTE
48.8567.-99.8425,ROLETTE
48.8333.-99.6772,ROLETTE
48.875.-99.7372,ROLETTE
48.8508.-100.0297,ROLETTE
48.845.-100.0511,ROLETTE
48.8505.-99.7444,ROLETTE
48.8747.-99.8425,ROLETTE
48.8564.-99.9414,ROLETTE
48.8439.-99.7878,ROLETTE
48.8647.-99.8483,ROLETTE
48.8767.-100.0342,ROLETTE
48.8497.-99.6811,ROLETTE
48.8119.-99.8972,ROLETTE
48.8072.-100.0405,ROLETTE
48.8333.-99.7617,ROLETTE
48.8433.-99.9469,ROLETTE
48.8167.-99.7453,ROLETTE
48.8178.-99.8753,ROLETTE
48.9028.-99.7417,ROLETTE
48.84571.-100.05071,ROLETTE
48.8683.-100.0261,ROLETTE
48.8325.-99.825,ROLETTE
48.8586.-99.7708,ROLETTE
48.8255.-99.768,ROLETTE
48.84.-99.8103,ROLETTE
48.8561.-99.8767,ROLETTE
48.8311.-99.77,ROLETTE
48.833.-99.8008,ROLETTE
48.8192.-99.7425,ROLETTE
48.858.-100.0294,ROLETTE
48.9092.-99.7675,ROLETTE
48.8855.-99.7875,ROLETTE
48.8436.-99.6855,ROLETTE
48.8055.-99.8383,ROLETTE
48.7958.-99.8697,ROLETTE
48.6836.-99.9778,ROLETTE
48.8436.-100.0258,ROLETTE
48.8417.-99.6792,ROLETTE
48.8511.-99.7725,ROLETTE
48.8675.-99.7219,ROLETTE
48.845.-99.6961,ROLETTE
48.8453.-99.6928,ROLETTE
48.8683.-100.0494,ROLETTE
48.9355.-99.8336,ROLETTE
48.8528.-100.0303,ROLETTE
48.8561.-100.06,ROLETTE
48.8333.-99.6967,ROLETTE
48.8369.-99.8978,ROLETTE
48.855.-99.8211,ROLETTE
48.8383.-99.765,ROLETTE
48.813.-99.875,ROLETTE
48.8528.-99.8244,ROLETTE
